Time,DBUK1,DCLY,DFHM,DGRN,DHOC,DWCH,DWCC,DWBD,DMTC,DWPK,DWWK,DWHW,DLWG,DNOT,DSGM,DTDF,DBLK,DDAG,DDFS,DGES,DGUM,DWDS,DSEA,DSMY,DSTK,DTOW,DWAR,DLAU
2018-09-17 00:00,0.340038194444444,0.256614583333333,0.329413194444444,0.238184027777778,0.269951388888889,0.380565972222222,0.30621875,NaN,NaN,NaN,0.359395833333333,0.292659722222222,0.36246875,0.35090625,0.321326388888889,0.275114583333333,0.302184027777778,0.14878125,0.190513888888889,0.156565972222222,0.117802083333333,0.23796875,0.165677083333333,0.312274305555556,0.112416666666667,0.318788194444444,0.131350694444444,0.136427083333333
2018-09-18 00:00,0.350298611111111,0.303100694444444,0.341034722222222,0.251284722222222,0.293111111111111,0.40959375,0.332444444444444,NaN,NaN,NaN,0.381302083333333,0.361482638888889,0.371944444444444,0.369815972222222,0.381982638888889,0.312590277777778,0.297958333333333,0.149722222222222,0.192763888888889,0.158142361111111,0.115743055555556,0.236670138888889,0.165680555555556,0.312375,0.116899305555556,0.335954861111111,0.136666666666667,0.136038194444445
2018-09-19 00:00,0.3583125,0.302225694444444,0.346472222222222,0.257541666666667,0.308552083333333,0.40165625,0.353479166666667,NaN,0.287573863636364,NaN,0.368434027777778,0.343951388888889,0.383746527777778,0.372951388888889,0.364041666666667,0.309527777777778,0.298232638888889,0.181090277777778,0.19275,0.175694444444444,0.137850694444444,0.23825,0.184420138888889,0.311791666666667,0.148684027777778,0.344,0.185322916666667,0.147947916666667
2018-09-20 00:00,0.353180555555556,0.285951388888889,0.339881944444444,0.250184027777778,0.292465277777778,0.393322916666667,0.337298611111111,NaN,0.276767361111111,NaN,0.366104166666667,0.328819444444444,0.376003472222222,0.367829861111111,0.346763888888889,0.299454861111111,0.294145833333333,0.1588125,0.190333333333333,0.164597222222222,0.123496527777778,0.234850694444444,0.1725625,0.309659722222222,0.127076388888889,0.333868055555556,0.162955627705628,0.140152777777778
2018-09-21 00:00,0.349565972222222,0.277680555555556,0.339055555555556,0.245482638888889,0.286871527777778,0.386302083333333,0.327472222222222,NaN,0.271142361111111,NaN,0.365166666666667,0.322003472222222,0.370131944444444,0.364246527777778,0.338732638888889,0.294916666666667,0.290857638888889,0.1531875,0.188607638888889,0.159743055555556,0.1165625,0.231333333333333,0.167097222222222,0.307538194444444,0.119527777777778,0.32715625,0.154253472222222,0.135128472222222
2018-09-22 00:00,0.345618055555556,0.268909722222222,0.334840277777778,0.240444444444444,0.280565972222222,0.376673611111111,0.318954861111111,NaN,0.264815972222222,NaN,0.361104166666667,0.314038194444444,0.364611111111111,0.359038194444445,0.331506944444444,0.288177083333333,0.285791666666667,0.1475,0.185111111111111,0.154315972222222,0.109246527777778,0.227729166666667,0.159920138888889,0.305177083333333,0.113791666666667,0.32203125,0.145961805555556,0.129586805555556
2018-09-23 00:00,0.352302083333333,0.281434027777778,0.341756944444444,0.243666666666667,0.290166666666667,0.3959375,0.32040625,NaN,0.274680555555556,NaN,0.371204861111111,0.339868055555556,0.360003472222222,0.367024305555556,0.355958333333333,0.301409722222222,0.2955625,0.172940972222222,0.1936875,0.160506944444444,0.142982638888889,0.230104166666667,0.185069444444444,0.309677083333333,0.131097222222222,0.327513888888889,0.170114583333333,0.159149305555556
2018-09-24 00:00,0.378586805555556,0.339850694444444,0.376059027777778,0.270291666666667,0.335427083333333,0.432645833333333,0.370013888888889,NaN,0.318627450980392,NaN,0.372732638888889,0.377881944444444,0.373649305555555,0.396263888888889,0.371107638888889,0.318930555555556,0.325930555555556,0.206409722222222,0.240722222222222,0.182840277777778,0.161388888888889,0.277392361111111,0.215729166666667,0.331625,0.152385416666667,0.353378472222222,0.195396148989899,0.194496527777778
2018-09-25 00:00,0.376555555555556,0.328989583333333,0.365416666666667,0.270583333333333,0.323739583333333,0.437586805555556,0.360697916666667,NaN,NaN,NaN,0.397444444444444,0.392246527777778,0.379319444444444,0.395819444444444,0.395315972222222,0.340416666666667,0.326125,0.191135416666667,0.22490625,0.177680555555556,0.147722222222222,0.276756944444444,0.200177083333333,0.330798611111111,0.145350694444444,0.342211805555555,0.185180555555556,0.176815972222222
2018-09-26 00:00,0.370795138888889,0.315795138888889,0.353020833333333,0.262545138888889,0.317072916666667,0.415072916666667,0.359770833333333,NaN,NaN,NaN,0.392041666666667,0.368847222222222,0.386729166666667,0.3860625,0.400743055555556,0.32484375,0.316260416666667,0.165361111111111,0.21653125,0.16821875,0.132944444444444,0.274604166666667,0.188159722222222,0.32796875,0.130916666666667,0.337378472222222,0.166600694444444,0.164635416666667
